employee_id,department,role_level,training_module_id,module_name,module_type,start_date,completion_date,completion_status,score,feedback_rating,time_spent_minutes,preferred_learning_style,last_login_date
E0123,HR,Senior Associate,M9,Module 9,Webinar,14/02/24,,Dropped,,,13,Visual,27/02/24
E0095,Compliance,Senior Manager,M13,Module 13,Quiz,26/05/24,26/05/24,Completed,51,5,87,Reading/Writing,28/05/24
E0119,Compliance,Manager,M23,Module 23,Webinar,13/02/24,19/02/24,Completed,,5,59,Kinesthetic,17/02/24
E0023,Risk,Senior Associate,M19,Module 19,Webinar,31/01/24,08/02/24,Completed,,4,103,Auditory,15/02/24
E0031,Compliance,Senior Associate,M7,Module 7,Video,09/03/24,,Dropped,,,25,Reading/Writing,22/03/24
E0053,Corporate Banking,Senior Associate,M10,Module 10,Video,22/06/24,28/06/24,Completed,,2,57,Reading/Writing,22/06/24
E0075,Risk,Senior Associate,M20,Module 20,Article,25/04/24,30/04/24,Completed,,5,92,Auditory,27/04/24
E0003,IT,Senior Associate,M11,Module 11,Video,26/06/24,,Incomplete,,,46,Auditory,09/07/24
E0189,Corporate Banking,Manager,M3,Module 3,Article,25/01/24,25/01/24,Completed,,3,35,Auditory,05/02/24
E0156,HR,VP,M23,Module 23,Webinar,12/01/24,16/01/24,Completed,,5,84,Auditory,21/01/24
E0102,HR,Manager,M5,Module 5,Quiz,23/05/24,01/06/24,Completed,61,3,26,Auditory,02/06/24
E0120,Compliance,Associate,M11,Module 11,Video,15/05/24,,Incomplete,,,17,Visual,25/05/24
E0012,Compliance,Senior Manager,M9,Module 9,Webinar,02/04/24,,Dropped,,,58,Kinesthetic,10/04/24
E0133,Risk,Senior Manager,M6,Module 6,Quiz,21/03/24,,Incomplete,,,36,Auditory,22/03/24
E0049,Compliance,Associate,M8,Module 8,Video,16/02/24,23/02/24,Completed,,3,25,Auditory,29/02/24
E0030,IT,Associate,M15,Module 15,Video,01/04/24,,Dropped,,,32,Visual,05/04/24
E0032,Risk,Associate,M7,Module 7,Video,13/03/24,15/03/24,Completed,,5,110,Kinesthetic,19/03/24
E0150,Retail Banking,VP,M25,Module 25,Article,26/05/24,01/06/24,Completed,,1,36,Auditory,29/05/24
E0085,Retail Banking,Manager,M22,Module 22,Quiz,23/06/24,29/06/24,Completed,73,5,18,Kinesthetic,27/06/24
E0008,Retail Banking,Senior Manager,M23,Module 23,Webinar,17/06/24,,Dropped,,,41,Kinesthetic,17/06/24
E0085,Retail Banking,VP,M15,Module 15,Video,24/03/24,27/03/24,Completed,,1,107,Kinesthetic,03/04/24
E0015,HR,Associate,M18,Module 18,Quiz,03/06/24,,Incomplete,,,26,Kinesthetic,08/06/24
E0062,IT,Associate,M1,Module 1,Video,23/02/24,29/02/24,Completed,,4,41,Reading/Writing,26/02/24
E0077,IT,Senior Manager,M24,Module 24,Article,20/03/24,25/03/24,Completed,,1,111,Kinesthetic,26/03/24
E0126,IT,Senior Manager,M16,Module 16,Quiz,09/03/24,,Incomplete,,,49,Auditory,20/03/24
E0158,Compliance,Senior Manager,M21,Module 21,Video,19/04/24,19/04/24,Completed,,5,48,Auditory,26/04/24
E0166,HR,Senior Associate,M16,Module 16,Quiz,14/05/24,18/05/24,Completed,79,4,15,Auditory,23/05/24
E0039,Compliance,Manager,M8,Module 8,Video,13/05/24,,Dropped,,,37,Visual,15/05/24
E0012,Corporate Banking,Associate,M17,Module 17,Webinar,18/04/24,,Incomplete,,,30,Kinesthetic,29/04/24
E0066,Corporate Banking,Associate,M25,Module 25,Article,08/05/24,09/05/24,Completed,,4,27,Reading/Writing,20/05/24
E0012,Retail Banking,Senior Manager,M23,Module 23,Webinar,17/03/24,,Dropped,,,49,Auditory,25/03/24
E0088,Compliance,Senior Associate,M6,Module 6,Quiz,21/01/24,,Incomplete,,,28,Visual,21/01/24
E0102,Retail Banking,Associate,M6,Module 6,Quiz,16/06/24,,Dropped,,,45,Auditory,01/07/24
E0078,Corporate Banking,VP,M12,Module 12,Video,25/06/24,,Dropped,,,6,Reading/Writing,29/06/24
E0004,Compliance,Associate,M1,Module 1,Video,27/06/24,27/06/24,Completed,,2,66,Reading/Writing,04/07/24
E0112,HR,VP,M7,Module 7,Video,23/01/24,,Dropped,,,10,Auditory,05/02/24
E0006,Retail Banking,Senior Associate,M5,Module 5,Quiz,28/06/24,,Dropped,,,31,Visual,12/07/24
E0150,Compliance,Senior Associate,M10,Module 10,Video,25/05/24,,Incomplete,,,22,Visual,28/05/24
E0162,HR,Senior Manager,M14,Module 14,Quiz,06/05/24,,Incomplete,,,32,Auditory,21/05/24
E0132,Corporate Banking,VP,M22,Module 22,Quiz,04/05/24,04/05/24,Completed,83,1,59,Kinesthetic,06/05/24
E0069,HR,Senior Manager,M16,Module 16,Quiz,30/01/24,,Dropped,,,29,Auditory,30/01/24
E0042,Risk,Senior Associate,M16,Module 16,Quiz,29/03/24,,Incomplete,,,33,Reading/Writing,08/04/24
E0155,HR,Senior Manager,M5,Module 5,Quiz,16/03/24,,Dropped,,,54,Kinesthetic,31/03/24
E0042,Corporate Banking,Senior Associate,M10,Module 10,Video,25/06/24,05/07/24,Completed,,4,21,Reading/Writing,01/07/24
E0041,Corporate Banking,Senior Manager,M4,Module 4,Quiz,16/04/24,,Dropped,,,16,Reading/Writing,17/04/24
E0005,Risk,Manager,M12,Module 12,Video,22/06/24,24/06/24,Completed,,5,9,Visual,02/07/24
E0111,Retail Banking,VP,M8,Module 8,Video,31/01/24,07/02/24,Completed,,3,48,Kinesthetic,01/02/24
E0198,Corporate Banking,Manager,M5,Module 5,Quiz,25/06/24,25/06/24,Completed,78,4,112,Visual,28/06/24
E0157,Corporate Banking,Associate,M18,Module 18,Quiz,11/01/24,13/01/24,Completed,90,1,116,Reading/Writing,22/01/24
E0041,HR,Manager,M23,Module 23,Webinar,23/04/24,,Incomplete,,,10,Kinesthetic,03/05/24
E0036,Retail Banking,Senior Associate,M15,Module 15,Video,16/04/24,19/04/24,Completed,,4,48,Kinesthetic,21/04/24
E0022,Risk,Manager,M23,Module 23,Webinar,16/04/24,,Incomplete,,,10,Auditory,23/04/24
E0036,IT,Senior Manager,M14,Module 14,Quiz,27/04/24,,Incomplete,,,29,Reading/Writing,27/04/24
E0184,Corporate Banking,Associate,M3,Module 3,Article,27/03/24,,Dropped,,,50,Reading/Writing,09/04/24
E0016,IT,Associate,M22,Module 22,Quiz,13/06/24,22/06/24,Completed,53,5,42,Auditory,25/06/24
E0175,HR,VP,M10,Module 10,Video,21/03/24,,Incomplete,,,53,Kinesthetic,25/03/24
E0180,IT,Senior Manager,M21,Module 21,Video,22/02/24,,Dropped,,,57,Auditory,28/02/24
E0078,Retail Banking,Associate,M18,Module 18,Quiz,26/03/24,,Incomplete,,,34,Kinesthetic,01/04/24
E0024,Corporate Banking,VP,M10,Module 10,Video,13/05/24,,Incomplete,,,2,Visual,21/05/24
E0062,Risk,Senior Manager,M17,Module 17,Webinar,29/01/24,03/02/24,Completed,,3,85,Kinesthetic,01/02/24
E0013,HR,Associate,M15,Module 15,Video,17/03/24,24/03/24,Completed,,3,35,Reading/Writing,28/03/24
E0077,Risk,VP,M22,Module 22,Quiz,05/02/24,,Incomplete,,,7,Kinesthetic,11/02/24
E0200,Risk,Senior Manager,M4,Module 4,Quiz,07/02/24,,Dropped,,,6,Visual,08/02/24
E0109,Compliance,Senior Manager,M7,Module 7,Video,24/04/24,29/04/24,Completed,,5,56,Auditory,02/05/24
E0150,IT,Senior Manager,M15,Module 15,Video,25/06/24,,Dropped,,,53,Reading/Writing,29/06/24
E0130,Compliance,Senior Manager,M23,Module 23,Webinar,27/04/24,05/05/24,Completed,,5,20,Reading/Writing,11/05/24
E0122,Retail Banking,Senior Associate,M18,Module 18,Quiz,04/04/24,13/04/24,Completed,76,1,20,Kinesthetic,13/04/24
E0011,Corporate Banking,Senior Associate,M4,Module 4,Quiz,05/04/24,,Dropped,,,20,Kinesthetic,20/04/24
E0008,Compliance,Senior Associate,M19,Module 19,Webinar,17/04/24,21/04/24,Completed,,3,32,Reading/Writing,02/05/24
E0001,Retail Banking,VP,M12,Module 12,Video,18/01/24,24/01/24,Completed,,4,78,Kinesthetic,01/02/24
E0087,IT,Senior Manager,M24,Module 24,Article,04/06/24,06/06/24,Completed,,5,86,Auditory,18/06/24
E0171,IT,Senior Associate,M24,Module 24,Article,24/03/24,02/04/24,Completed,,5,57,Auditory,31/03/24
E0102,Risk,VP,M2,Module 2,Video,20/06/24,,Dropped,,,42,Visual,25/06/24
E0182,Retail Banking,VP,M21,Module 21,Video,20/03/24,30/03/24,Completed,,5,15,Reading/Writing,21/03/24
E0146,Corporate Banking,Senior Associate,M25,Module 25,Article,01/05/24,02/05/24,Completed,,5,28,Visual,09/05/24
E0053,Compliance,VP,M15,Module 15,Video,22/01/24,,Dropped,,,38,Visual,06/02/24
E0006,Risk,Senior Manager,M6,Module 6,Quiz,16/04/24,24/04/24,Completed,70,4,37,Visual,19/04/24
E0026,Corporate Banking,Senior Associate,M10,Module 10,Video,06/02/24,10/02/24,Completed,,1,24,Kinesthetic,19/02/24
E0174,Compliance,Associate,M20,Module 20,Article,24/03/24,24/03/24,Completed,,1,43,Auditory,27/03/24
E0082,Compliance,Senior Manager,M11,Module 11,Video,07/03/24,,Incomplete,,,4,Reading/Writing,14/03/24
E0193,Corporate Banking,VP,M8,Module 8,Video,06/05/24,,Incomplete,,,18,Visual,16/05/24
E0119,Corporate Banking,Senior Manager,M3,Module 3,Article,03/05/24,09/05/24,Completed,,2,118,Visual,11/05/24
E0142,Corporate Banking,Associate,M8,Module 8,Video,22/05/24,26/05/24,Completed,,5,57,Auditory,24/05/24
E0163,Corporate Banking,Senior Associate,M5,Module 5,Quiz,05/04/24,08/04/24,Completed,84,4,76,Auditory,06/04/24
E0001,IT,VP,M10,Module 10,Video,16/06/24,16/06/24,Completed,,1,66,Kinesthetic,24/06/24
E0175,IT,Manager,M21,Module 21,Video,24/02/24,,Incomplete,,,11,Visual,04/03/24
E0023,IT,Associate,M5,Module 5,Quiz,22/05/24,,Dropped,,,14,Kinesthetic,01/06/24
E0163,Risk,Senior Manager,M9,Module 9,Webinar,03/03/24,,Dropped,,,14,Auditory,13/03/24
E0005,HR,Senior Associate,M21,Module 21,Video,01/01/24,,Incomplete,,,58,Visual,06/01/24
E0106,Corporate Banking,Senior Manager,M25,Module 25,Article,10/04/24,20/04/24,Completed,,1,73,Visual,24/04/24
E0173,Retail Banking,Manager,M13,Module 13,Quiz,02/06/24,,Dropped,,,12,Visual,05/06/24
E0119,Risk,Senior Associate,M15,Module 15,Video,03/01/24,03/01/24,Completed,,3,92,Kinesthetic,09/01/24
E0024,Corporate Banking,Manager,M23,Module 23,Webinar,26/02/24,04/03/24,Completed,,3,9,Kinesthetic,12/03/24
E0181,HR,VP,M7,Module 7,Video,02/01/24,12/01/24,Completed,,4,19,Kinesthetic,17/01/24
E0044,Corporate Banking,Senior Associate,M22,Module 22,Quiz,24/05/24,25/05/24,Completed,87,2,100,Visual,28/05/24
E0067,Corporate Banking,Senior Associate,M17,Module 17,Webinar,11/03/24,21/03/24,Completed,,1,93,Kinesthetic,25/03/24
E0001,IT,Associate,M11,Module 11,Video,20/04/24,,Dropped,,,8,Auditory,05/05/24
E0093,Corporate Banking,Associate,M24,Module 24,Article,27/02/24,02/03/24,Completed,,4,73,Auditory,08/03/24
E0002,IT,Senior Associate,M11,Module 11,Video,21/01/24,24/01/24,Completed,,4,14,Reading/Writing,27/01/24
E0043,Risk,Manager,M3,Module 3,Article,09/06/24,09/06/24,Completed,,4,60,Visual,19/06/24
E0065,Compliance,Associate,M16,Module 16,Quiz,02/03/24,,Incomplete,,,53,Kinesthetic,09/03/24
E0019,Corporate Banking,VP,M15,Module 15,Video,25/01/24,,Incomplete,,,6,Visual,26/01/24
E0097,Risk,Associate,M5,Module 5,Quiz,16/01/24,,Incomplete,,,20,Auditory,18/01/24
E0027,HR,Associate,M18,Module 18,Quiz,14/01/24,,Dropped,,,26,Visual,27/01/24
E0060,Corporate Banking,VP,M1,Module 1,Video,26/04/24,,Dropped,,,51,Auditory,29/04/24
E0087,HR,Associate,M15,Module 15,Video,12/05/24,,Incomplete,,,7,Visual,12/05/24
E0153,HR,Associate,M19,Module 19,Webinar,19/02/24,29/02/24,Completed,,5,37,Kinesthetic,03/03/24
E0124,HR,VP,M15,Module 15,Video,17/02/24,19/02/24,Completed,,1,12,Reading/Writing,26/02/24
E0150,IT,VP,M21,Module 21,Video,01/04/24,,Incomplete,,,10,Auditory,10/04/24
E0155,Risk,Manager,M12,Module 12,Video,03/01/24,03/01/24,Completed,,2,69,Visual,16/01/24
E0089,Compliance,Senior Associate,M21,Module 21,Video,21/02/24,26/02/24,Completed,,2,90,Auditory,06/03/24
E0154,HR,Manager,M19,Module 19,Webinar,24/05/24,,Dropped,,,27,Kinesthetic,29/05/24
E0027,IT,Associate,M16,Module 16,Quiz,26/02/24,07/03/24,Completed,64,2,64,Reading/Writing,04/03/24
E0124,HR,Manager,M24,Module 24,Article,06/04/24,12/04/24,Completed,,2,110,Visual,17/04/24
E0003,Retail Banking,Manager,M1,Module 1,Video,22/05/24,24/05/24,Completed,,3,61,Reading/Writing,02/06/24
E0012,Retail Banking,Senior Associate,M7,Module 7,Video,13/03/24,16/03/24,Completed,,3,97,Reading/Writing,23/03/24
E0142,Compliance,Senior Associate,M7,Module 7,Video,06/01/24,10/01/24,Completed,,1,7,Reading/Writing,18/01/24
E0168,Retail Banking,Manager,M7,Module 7,Video,19/03/24,,Incomplete,,,24,Kinesthetic,24/03/24
E0135,Corporate Banking,Senior Manager,M23,Module 23,Webinar,17/01/24,19/01/24,Completed,,2,106,Reading/Writing,23/01/24
E0137,IT,Manager,M11,Module 11,Video,02/06/24,,Incomplete,,,59,Visual,08/06/24
E0138,Risk,Senior Associate,M11,Module 11,Video,04/03/24,14/03/24,Completed,,3,116,Reading/Writing,19/03/24
E0054,HR,Associate,M16,Module 16,Quiz,18/06/24,20/06/24,Completed,82,4,101,Kinesthetic,03/07/24
E0133,IT,Senior Associate,M11,Module 11,Video,05/04/24,,Dropped,,,31,Kinesthetic,17/04/24
E0164,Corporate Banking,Associate,M7,Module 7,Video,26/02/24,04/03/24,Completed,,2,55,Reading/Writing,06/03/24
E0109,IT,VP,M6,Module 6,Quiz,05/04/24,,Incomplete,,,9,Visual,14/04/24
E0114,Corporate Banking,Manager,M8,Module 8,Video,29/05/24,05/06/24,Completed,,5,84,Kinesthetic,11/06/24
E0116,IT,Senior Manager,M14,Module 14,Quiz,04/04/24,,Dropped,,,18,Auditory,04/04/24
E0046,IT,Senior Associate,M9,Module 9,Webinar,14/06/24,19/06/24,Completed,,1,42,Visual,22/06/24
E0059,Retail Banking,Associate,M3,Module 3,Article,02/04/24,10/04/24,Completed,,2,47,Reading/Writing,12/04/24
E0065,Risk,Manager,M7,Module 7,Video,29/06/24,07/07/24,Completed,,3,6,Kinesthetic,08/07/24
E0089,IT,Senior Manager,M19,Module 19,Webinar,16/06/24,23/06/24,Completed,,5,102,Reading/Writing,28/06/24
E0059,Compliance,Senior Associate,M16,Module 16,Quiz,29/02/24,,Dropped,,,22,Visual,10/03/24
E0049,IT,Senior Manager,M7,Module 7,Video,22/04/24,,Incomplete,,,24,Reading/Writing,26/04/24
E0079,HR,Associate,M16,Module 16,Quiz,17/06/24,,Dropped,,,15,Auditory,30/06/24
E0176,IT,VP,M10,Module 10,Video,24/03/24,02/04/24,Completed,,1,22,Reading/Writing,03/04/24
E0146,HR,VP,M20,Module 20,Article,26/05/24,,Dropped,,,14,Auditory,28/05/24
E0137,IT,Senior Associate,M16,Module 16,Quiz,28/01/24,,Dropped,,,41,Kinesthetic,30/01/24
E0044,Retail Banking,VP,M6,Module 6,Quiz,09/01/24,,Incomplete,,,12,Reading/Writing,11/01/24
E0099,Risk,Senior Associate,M8,Module 8,Video,15/03/24,22/03/24,Completed,,1,52,Visual,20/03/24
E0084,IT,Senior Manager,M6,Module 6,Quiz,29/01/24,06/02/24,Completed,76,4,100,Visual,10/02/24
E0053,Compliance,Senior Associate,M10,Module 10,Video,20/04/24,,Incomplete,,,39,Kinesthetic,26/04/24
E0129,HR,Senior Manager,M9,Module 9,Webinar,21/02/24,23/02/24,Completed,,4,13,Auditory,28/02/24
E0135,Risk,VP,M16,Module 16,Quiz,27/04/24,,Incomplete,,,48,Visual,06/05/24
E0166,IT,Manager,M23,Module 23,Webinar,17/03/24,,Incomplete,,,27,Reading/Writing,22/03/24
E0159,HR,Senior Manager,M15,Module 15,Video,08/04/24,17/04/24,Completed,,1,55,Visual,15/04/24
E0041,Risk,VP,M10,Module 10,Video,19/06/24,22/06/24,Completed,,4,57,Visual,30/06/24
E0020,Retail Banking,VP,M25,Module 25,Article,24/03/24,,Dropped,,,11,Kinesthetic,30/03/24
E0130,Retail Banking,Senior Manager,M1,Module 1,Video,19/01/24,,Dropped,,,22,Auditory,25/01/24
E0102,Retail Banking,Associate,M9,Module 9,Webinar,30/01/24,04/02/24,Completed,,4,67,Auditory,01/02/24
E0022,Corporate Banking,Senior Associate,M23,Module 23,Webinar,22/04/24,29/04/24,Completed,,3,112,Reading/Writing,27/04/24
E0005,Corporate Banking,Associate,M6,Module 6,Quiz,16/03/24,24/03/24,Completed,97,4,26,Visual,16/03/24
E0174,Risk,Senior Associate,M15,Module 15,Video,01/04/24,04/04/24,Completed,,1,119,Reading/Writing,15/04/24
E0179,Retail Banking,VP,M21,Module 21,Video,18/06/24,24/06/24,Completed,,3,61,Visual,18/06/24
E0013,IT,Senior Associate,M8,Module 8,Video,05/04/24,08/04/24,Completed,,1,7,Auditory,05/04/24
E0004,Risk,Senior Associate,M22,Module 22,Quiz,20/06/24,23/06/24,Completed,56,2,97,Reading/Writing,21/06/24
E0107,Corporate Banking,Associate,M11,Module 11,Video,23/03/24,01/04/24,Completed,,2,74,Auditory,05/04/24
E0031,Compliance,Senior Associate,M4,Module 4,Quiz,01/04/24,,Incomplete,,,1,Auditory,11/04/24
E0004,IT,Senior Associate,M15,Module 15,Video,26/02/24,07/03/24,Completed,,3,88,Kinesthetic,27/02/24
E0018,Compliance,Senior Manager,M10,Module 10,Video,02/06/24,,Incomplete,,,46,Reading/Writing,10/06/24
E0025,Corporate Banking,Manager,M21,Module 21,Video,27/06/24,,Incomplete,,,22,Reading/Writing,07/07/24
E0171,IT,Associate,M11,Module 11,Video,05/01/24,,Dropped,,,33,Reading/Writing,05/01/24
E0060,Retail Banking,VP,M25,Module 25,Article,01/02/24,,Incomplete,,,48,Auditory,08/02/24
E0159,Retail Banking,Associate,M5,Module 5,Quiz,05/04/24,,Dropped,,,13,Reading/Writing,17/04/24
E0053,HR,Associate,M8,Module 8,Video,02/06/24,,Dropped,,,9,Kinesthetic,12/06/24
E0165,Retail Banking,VP,M14,Module 14,Quiz,14/06/24,,Incomplete,,,15,Kinesthetic,24/06/24
E0063,Compliance,VP,M2,Module 2,Video,19/06/24,29/06/24,Completed,,2,82,Auditory,29/06/24
E0047,IT,Associate,M3,Module 3,Article,05/05/24,08/05/24,Completed,,1,86,Reading/Writing,11/05/24
E0033,Retail Banking,Senior Associate,M19,Module 19,Webinar,20/05/24,23/05/24,Completed,,5,15,Auditory,03/06/24
E0080,Compliance,Senior Associate,M8,Module 8,Video,18/04/24,27/04/24,Completed,,2,43,Kinesthetic,02/05/24
E0163,Compliance,Manager,M16,Module 16,Quiz,21/01/24,,Dropped,,,25,Reading/Writing,05/02/24
E0113,IT,VP,M20,Module 20,Article,20/04/24,27/04/24,Completed,,1,102,Auditory,03/05/24
E0022,Risk,VP,M18,Module 18,Quiz,09/02/24,13/02/24,Completed,74,4,44,Auditory,18/02/24
E0097,Corporate Banking,VP,M16,Module 16,Quiz,19/01/24,,Incomplete,,,46,Auditory,25/01/24
E0040,Compliance,Associate,M1,Module 1,Video,08/05/24,,Dropped,,,26,Auditory,20/05/24
E0191,Risk,Senior Manager,M16,Module 16,Quiz,19/03/24,25/03/24,Completed,52,1,54,Reading/Writing,25/03/24
E0196,IT,Manager,M25,Module 25,Article,30/03/24,,Dropped,,,45,Visual,11/04/24
E0109,HR,Senior Associate,M8,Module 8,Video,02/05/24,07/05/24,Completed,,1,94,Reading/Writing,10/05/24
E0155,IT,Senior Associate,M9,Module 9,Webinar,04/03/24,04/03/24,Completed,,1,103,Visual,16/03/24
E0102,HR,VP,M3,Module 3,Article,12/05/24,18/05/24,Completed,,2,111,Auditory,20/05/24
E0178,Risk,VP,M18,Module 18,Quiz,17/06/24,,Dropped,,,47,Auditory,19/06/24
E0028,HR,VP,M25,Module 25,Article,29/03/24,02/04/24,Completed,,2,100,Auditory,07/04/24
E0002,Compliance,Senior Manager,M1,Module 1,Video,25/01/24,31/01/24,Completed,,5,58,Kinesthetic,07/02/24
E0044,Compliance,Manager,M6,Module 6,Quiz,29/06/24,02/07/24,Completed,81,2,69,Visual,13/07/24
E0146,Compliance,Senior Associate,M7,Module 7,Video,16/01/24,19/01/24,Completed,,3,120,Auditory,30/01/24
E0161,Corporate Banking,Associate,M21,Module 21,Video,12/02/24,16/02/24,Completed,,1,53,Visual,20/02/24
E0017,Risk,Associate,M19,Module 19,Webinar,01/03/24,,Dropped,,,44,Visual,01/03/24
E0016,Risk,Associate,M22,Module 22,Quiz,29/05/24,30/05/24,Completed,63,5,106,Visual,10/06/24
E0155,Corporate Banking,Manager,M16,Module 16,Quiz,01/05/24,,Dropped,,,22,Kinesthetic,11/05/24
E0081,Compliance,Manager,M22,Module 22,Quiz,12/04/24,,Incomplete,,,23,Kinesthetic,15/04/24
E0001,IT,Senior Manager,M24,Module 24,Article,05/02/24,14/02/24,Completed,,1,116,Kinesthetic,12/02/24
E0095,IT,VP,M22,Module 22,Quiz,17/06/24,,Dropped,,,43,Reading/Writing,17/06/24
E0164,Risk,Associate,M21,Module 21,Video,02/04/24,07/04/24,Completed,,4,34,Auditory,14/04/24
E0190,Corporate Banking,Associate,M12,Module 12,Video,19/04/24,,Incomplete,,,47,Auditory,28/04/24
E0156,Compliance,Senior Associate,M17,Module 17,Webinar,26/05/24,28/05/24,Completed,,4,106,Visual,04/06/24
E0173,Corporate Banking,Senior Manager,M6,Module 6,Quiz,24/04/24,01/05/24,Completed,92,5,35,Reading/Writing,30/04/24
E0044,HR,Associate,M4,Module 4,Quiz,21/04/24,23/04/24,Completed,70,4,103,Kinesthetic,28/04/24
E0185,Risk,Senior Manager,M22,Module 22,Quiz,01/02/24,09/02/24,Completed,90,4,16,Kinesthetic,08/02/24
E0148,Corporate Banking,Associate,M21,Module 21,Video,28/03/24,,Dropped,,,42,Auditory,04/04/24
E0058,Risk,Associate,M10,Module 10,Video,23/01/24,24/01/24,Completed,,3,99,Reading/Writing,26/01/24
E0147,Risk,Senior Associate,M11,Module 11,Video,07/04/24,11/04/24,Completed,,1,80,Reading/Writing,19/04/24
E0109,Risk,Manager,M22,Module 22,Quiz,02/02/24,03/02/24,Completed,75,1,73,Auditory,12/02/24
E0038,Risk,Senior Associate,M16,Module 16,Quiz,23/06/24,,Incomplete,,,39,Kinesthetic,27/06/24
E0192,HR,Associate,M20,Module 20,Article,22/03/24,,Incomplete,,,18,Auditory,28/03/24
E0127,Risk,Senior Manager,M2,Module 2,Video,26/03/24,29/03/24,Completed,,2,94,Visual,31/03/24
E0125,HR,Senior Manager,M10,Module 10,Video,17/06/24,17/06/24,Completed,,5,55,Kinesthetic,30/06/24
E0174,IT,Manager,M25,Module 25,Article,10/04/24,,Incomplete,,,34,Kinesthetic,19/04/24
E0179,Compliance,VP,M13,Module 13,Quiz,25/01/24,30/01/24,Completed,98,5,115,Visual,03/02/24
E0118,HR,Senior Associate,M19,Module 19,Webinar,05/02/24,,Dropped,,,19,Reading/Writing,11/02/24
E0056,HR,Senior Associate,M24,Module 24,Article,15/06/24,20/06/24,Completed,,5,18,Reading/Writing,27/06/24
E0110,HR,Senior Associate,M2,Module 2,Video,25/01/24,,Dropped,,,12,Visual,28/01/24
E0132,HR,Manager,M19,Module 19,Webinar,21/04/24,01/05/24,Completed,,4,36,Visual,24/04/24
E0062,IT,Senior Manager,M10,Module 10,Video,25/06/24,05/07/24,Completed,,4,104,Visual,09/07/24
E0167,IT,Manager,M21,Module 21,Video,16/06/24,,Dropped,,,1,Visual,19/06/24
E0022,Retail Banking,Senior Manager,M21,Module 21,Video,20/06/24,20/06/24,Completed,,5,78,Auditory,28/06/24
E0178,HR,Associate,M19,Module 19,Webinar,16/02/24,,Dropped,,,42,Auditory,25/02/24
E0147,Compliance,Associate,M11,Module 11,Video,17/01/24,23/01/24,Completed,,1,55,Auditory,19/01/24
E0133,Corporate Banking,VP,M23,Module 23,Webinar,15/06/24,18/06/24,Completed,,1,28,Reading/Writing,15/06/24
E0143,IT,Manager,M4,Module 4,Quiz,11/01/24,20/01/24,Completed,63,2,16,Kinesthetic,12/01/24
E0022,Retail Banking,VP,M10,Module 10,Video,03/04/24,09/04/24,Completed,,1,36,Kinesthetic,04/04/24
E0133,Risk,VP,M15,Module 15,Video,05/02/24,,Dropped,,,34,Kinesthetic,11/02/24
E0177,Retail Banking,Associate,M8,Module 8,Video,10/01/24,12/01/24,Completed,,3,114,Reading/Writing,14/01/24
E0155,Corporate Banking,Senior Associate,M19,Module 19,Webinar,01/04/24,,Incomplete,,,47,Auditory,03/04/24
E0141,Risk,Manager,M13,Module 13,Quiz,15/06/24,21/06/24,Completed,79,1,37,Auditory,19/06/24
E0138,Compliance,Associate,M21,Module 21,Video,09/03/24,14/03/24,Completed,,5,89,Reading/Writing,22/03/24
E0040,Risk,Senior Manager,M13,Module 13,Quiz,07/01/24,08/01/24,Completed,67,1,73,Visual,20/01/24
E0017,Risk,Associate,M12,Module 12,Video,26/03/24,,Incomplete,,,56,Reading/Writing,03/04/24
E0003,Retail Banking,Senior Manager,M8,Module 8,Video,06/04/24,07/04/24,Completed,,2,72,Kinesthetic,21/04/24
E0025,Corporate Banking,Manager,M23,Module 23,Webinar,26/05/24,,Dropped,,,39,Visual,27/05/24
E0044,Risk,Senior Manager,M6,Module 6,Quiz,29/03/24,,Dropped,,,38,Reading/Writing,06/04/24
